INSERT INTO public.car_info (brand, model, body_style, engine_capacity, engine_power, gear_box, fuel, color, price_per_day) VALUES
('Oldsmobile', '98', 'Sedan', 3.1, 135, 'automatická', 'LPG', 'zelená', 46),
('Oldsmobile', '88', 'Sedan', 2.7, 183, 'manuálna', 'diesel', 'žltá', 28),
('Oldsmobile', '88', 'Sedan', 2.1, 209, 'manuálna', 'LPG', 'oranžová', 46),
('Oldsmobile', '88', 'Sedan', 2.5, 280, 'manuálna', 'diesel', 'sivá', 73),
('Oldsmobile', '88', 'Sedan', 2.8, 274, 'automatická', 'LPG', 'oranžová', 116),
('Oldsmobile', '88', 'Sedan', 3.5, 243, 'manuálna', 'LPG', 'èierna', 120),
('Nissan', 'Xterra', 'SUV', 3.1, 96, 'automatická', 'diesel', 'bordová', 42),
('Nissan', 'Xterra', 'SUV', 3.4, 145, 'manuálna', 'diesel', 'bordová', 41),
('Nissan', 'Xterra', 'SUV', 3.2, 153, 'manuálna', 'diesel', 'strieborná', 103),
('Nissan', 'Xterra', 'SUV', 3.2, 106, 'manuálna', 'LPG', 'strieborná', 45),
('Nissan', 'Xterra', 'SUV', 2.4, 102, 'manuálna', 'LPG', 'tyrkysová', 72),
('Nissan', 'Versa Note', 'Hatchback', 2.1, 231, 'automatická', 'diesel', 'zelená', 71),
('Nissan', 'Versa Note', 'Hatchback', 2.3, 210, 'manuálna', 'diesel', 'modrá', 101),
('Nissan', 'Versa Note', 'Hatchback', 3.6, 132, 'automatická', 'LPG', 'biela', 80),
('Nissan', 'Versa Note', 'Hatchback', 2.8, 80, 'automatická', 'benzín', 'bordová', 106),
('Nissan', 'Versa Note', 'Hatchback', 3.1, 82, 'automatická', 'benzín', 'tmavomodrá', 27),
('Nissan', 'Versa', 'Hatchback', 2.4, 167, 'manuálna', 'LPG', 'zlatá', 106),
('Nissan', 'Versa', 'Hatchback', 2.4, 177, 'automatická', 'LPG', 'biela', 87),
('Nissan', 'Versa', 'Hatchback', 2.6, 218, 'automatická', 'diesel', 'sivá', 27),
('Nissan', 'Versa', 'Hatchback', 3, 107, 'manuálna', 'diesel', 'biela', 63),
('Nissan', 'Versa', 'Hatchback', 3.5, 261, 'automatická', 'LPG', 'biela', 86),
('Nissan', 'TITAN XD Single Cab', 'Pickup', 2.6, 207, 'automatická', 'LPG', 'sivá', 95),
('Nissan', 'TITAN XD Single Cab', 'Pickup', 2.5, 229, 'manuálna', 'LPG', 'sivá', 65),
('Nissan', 'TITAN XD Single Cab', 'Pickup', 2.7, 115, 'automatická', 'benzín', 'bronzová', 87),
('Nissan', 'TITAN XD Single Cab', 'Pickup', 2.9, 106, 'manuálna', 'LPG', 'tmavomodrá', 60),
('Nissan', 'TITAN XD Single Cab', 'Pickup', 3.4, 189, 'manuálna', 'benzín', 'oranžová', 23),
('Nissan', 'TITAN XD King Cab', 'Pickup', 2.4, 220, 'manuálna', 'LPG', 'bordová', 36),
('Nissan', 'TITAN XD King Cab', 'Pickup', 2.6, 234, 'manuálna', 'LPG', 'strieborná', 92),
('Nissan', 'TITAN XD King Cab', 'Pickup', 2.8, 207, 'manuálna', 'LPG', 'sivá', 66),
('Nissan', 'TITAN XD King Cab', 'Pickup', 3.1, 108, 'manuálna', 'LPG', 'èierna', 111),
('Nissan', 'TITAN XD King Cab', 'Pickup', 2.3, 195, 'manuálna', 'LPG', 'karbónová', 92),
('Nissan', 'TITAN XD Crew Cab', 'Pickup', 2.6, 259, 'automatická', 'LPG', 'tyrkysová', 96),
('Nissan', 'TITAN XD Crew Cab', 'Pickup', 2, 250, 'automatická', 'LPG', 'tmavomodrá', 67),
('Nissan', 'TITAN XD Crew Cab', 'Pickup', 2.6, 197, 'automatická', 'LPG', 'tyrkysová', 115),
('Nissan', 'TITAN XD Crew Cab', 'Pickup', 2.7, 239, 'automatická', 'benzín', 'tyrkysová', 67),
('Nissan', 'TITAN XD Crew Cab', 'Pickup', 2.2, 100, 'manuálna', 'LPG', 'strieborná', 103),
('Nissan', 'TITAN Single Cab', 'Pickup', 3.4, 210, 'manuálna', 'LPG', 'tyrkysová', 66),
('Nissan', 'TITAN Single Cab', 'Pickup', 3.3, 94, 'automatická', 'LPG', 'modrá', 120),
('Nissan', 'TITAN Single Cab', 'Pickup', 2.3, 205, 'manuálna', 'benzín', 'sivá', 24),
('Nissan', 'TITAN Single Cab', 'Pickup', 3.1, 262, 'automatická', 'diesel', 'strieborná', 38),
('Nissan', 'TITAN Single Cab', 'Pickup', 2.3, 178, 'automatická', 'diesel', 'hnedá', 22),
('Nissan', 'Titan King Cab', 'Pickup', 3.2, 152, 'automatická', 'LPG', 'tyrkysová', 62),
('Nissan', 'Titan King Cab', 'Pickup', 3.3, 206, 'automatická', 'LPG', 'zlatá', 22),
('Nissan', 'Titan King Cab', 'Pickup', 2.5, 189, 'manuálna', 'benzín', 'oranžová', 61),
('Nissan', 'Titan King Cab', 'Pickup', 2.5, 84, 'automatická', 'diesel', 'žltá', 106),
('Nissan', 'Titan King Cab', 'Pickup', 2.8, 219, 'manuálna', 'diesel', 'èierna', 24),
('Nissan', 'Titan Crew Cab', 'Pickup', 2.6, 222, 'automatická', 'diesel', 'hnedá', 64),
('Nissan', 'Titan Crew Cab', 'Pickup', 3, 237, 'automatická', 'LPG', 'èierna', 23),
('Nissan', 'Titan Crew Cab', 'Pickup', 2.8, 146, 'manuálna', 'benzín', 'bronzová', 55),
('Nissan', 'Titan Crew Cab', 'Pickup', 2.8, 206, 'manuálna', 'benzín', 'zelená', 73),
('Nissan', 'Titan Crew Cab', 'Pickup', 2.3, 90, 'automatická', 'diesel', 'oranžová', 62),
('Nissan', 'Stanza', 'Sedan', 2.2, 113, 'manuálna', 'diesel', 'zlatá', 96),
('Nissan', 'Stanza', 'Sedan', 2.5, 213, 'automatická', 'diesel', 'èierna', 49),
('Nissan', 'Stanza', 'Sedan', 3.2, 254, 'automatická', 'diesel', 'tyrkysová', 67),
('Nissan', 'Stanza', 'Sedan', 3.4, 118, 'automatická', 'benzín', 'zelená', 29),
('Nissan', 'Stanza', 'Sedan', 3.4, 233, 'automatická', 'benzín', 'hnedá', 23),
('Nissan', 'Sentra', 'Coupe', 2.1, 92, 'manuálna', 'benzín', 'žltá', 90),
('Nissan', 'Sentra', 'Coupe', 3.2, 220, 'manuálna', 'diesel', 'modrá', 101),
('Nissan', 'Sentra', 'Coupe', 3.6, 165, 'automatická', 'diesel', 'biela', 44),
('Nissan', 'Sentra', 'Coupe', 2.1, 101, 'automatická', 'LPG', 'biela', 54),
('Nissan', 'Sentra', 'Coupe', 3.2, 240, 'manuálna', 'LPG', 'tmavomodrá', 71),
('Nissan', 'Rogue Sport', 'SUV', 2.2, 253, 'automatická', 'LPG', 'tyrkysová', 46),
('Nissan', 'Rogue Sport', 'SUV', 2.1, 243, 'automatická', 'diesel', 'karbónová', 51),
('Nissan', 'Rogue Sport', 'SUV', 2.8, 108, 'automatická', 'benzín', 'žltá', 31),
('Nissan', 'Rogue Sport', 'SUV', 2.2, 154, 'manuálna', 'LPG', 'biela', 81),
('Nissan', 'Rogue Sport', 'SUV', 2.4, 207, 'automatická', 'LPG', 'oranžová', 103),
('Nissan', 'Rogue Select', 'SUV', 2.4, 117, 'manuálna', 'LPG', 'strieborná', 96),
('Nissan', 'Rogue Select', 'SUV', 2.4, 151, 'automatická', 'benzín', 'oranžová', 102),
('Nissan', 'Rogue Select', 'SUV', 3.1, 93, 'manuálna', 'diesel', 'tmavomodrá', 48),
('Nissan', 'Rogue Select', 'SUV', 3.1, 158, 'manuálna', 'benzín', 'sivá', 105),
('Nissan', 'Rogue Select', 'SUV', 2.2, 131, 'manuálna', 'diesel', 'oranžová', 25),
('Nissan', 'Rogue', 'SUV', 2.4, 84, 'manuálna', 'benzín', 'zlatá', 70),
('Nissan', 'Rogue', 'SUV', 2.6, 120, 'automatická', 'benzín', 'èervená', 30),
('Nissan', 'Rogue', 'SUV', 2.6, 243, 'manuálna', 'diesel', 'tyrkysová', 111),
('Nissan', 'Rogue', 'SUV', 3.1, 121, 'manuálna', 'diesel', 'zlatá', 39),
('Nissan', 'Rogue', 'SUV', 2.1, 201, 'manuálna', 'diesel', 'zelená', 34),
('Nissan', 'Regular Cab', 'Pickup', 2.8, 156, 'manuálna', 'benzín', 'bronzová', 60),
('Nissan', 'Regular Cab', 'Pickup', 2.2, 109, 'automatická', 'diesel', 'tmavomodrá', 65),
('Nissan', 'Regular Cab', 'Pickup', 2, 229, 'automatická', 'diesel', 'modrá', 74),
('Nissan', 'Regular Cab', 'Pickup', 3.6, 197, 'automatická', 'LPG', 'žltá', 76),
('Nissan', 'Regular Cab', 'Pickup', 2.1, 267, 'automatická', 'benzín', 'modrá', 119),
('Nissan', 'Quest', 'Van/Minivan', 3.2, 216, 'manuálna', 'LPG', 'oranžová', 34),
('Nissan', 'Quest', 'Van/Minivan', 2.1, 166, 'automatická', 'LPG', 'bronzová', 118),
('Nissan', 'Quest', 'Van/Minivan', 2.3, 106, 'automatická', 'benzín', 'èierna', 66),
('Nissan', 'Quest', 'Van/Minivan', 2.1, 188, 'automatická', 'LPG', 'biela', 112),
('Nissan', 'Quest', 'Van/Minivan', 2.8, 163, 'manuálna', 'diesel', 'èierna', 47),
('Nissan', 'Pathfinder Armada', 'SUV', 2.1, 194, 'manuálna', 'diesel', 'oranžová', 106),
('Nissan', 'Pathfinder Armada', 'SUV', 2.8, 264, 'manuálna', 'diesel', 'bordová', 117),
('Nissan', 'Pathfinder Armada', 'SUV', 2.3, 220, 'manuálna', 'diesel', 'zelená', 51),
('Nissan', 'Pathfinder Armada', 'SUV', 3.3, 221, 'automatická', 'diesel', 'strieborná', 101),
('Nissan', 'Pathfinder Armada', 'SUV', 3, 210, 'automatická', 'diesel', 'bordová', 117),
('Nissan', 'Pathfinder', 'SUV', 2.8, 169, 'manuálna', 'LPG', 'bordová', 24),
('Nissan', 'Pathfinder', 'SUV', 2.4, 150, 'manuálna', 'diesel', 'zelená', 35),
('Nissan', 'Pathfinder', 'SUV', 3.2, 168, 'automatická', 'benzín', 'biela', 21),
('Nissan', 'Pathfinder', 'SUV', 3.4, 240, 'manuálna', 'LPG', 'žltá', 96),
('Nissan', 'Pathfinder', 'SUV', 3.4, 145, 'automatická', 'LPG', 'hnedá', 49),
('Nissan', 'NX', 'Hatchback', 3.1, 97, 'automatická', 'diesel', 'tmavomodrá', 85),
('Nissan', 'NX', 'Hatchback', 3, 92, 'automatická', 'benzín', 'tmavomodrá', 70),
('Nissan', 'NX', 'Hatchback', 2.4, 103, 'manuálna', 'LPG', 'strieborná', 25),
('Nissan', 'NX', 'Hatchback', 3.2, 275, 'manuálna', 'benzín', 'modrá', 97),
('Nissan', 'NX', 'Hatchback', 2.8, 250, 'automatická', 'diesel', 'zlatá', 39),
('Nissan', 'NV3500 HD Passenger', 'Van/Minivan', 2.2, 273, 'manuálna', 'LPG', 'bordová', 26),
('Nissan', 'NV3500 HD Passenger', 'Van/Minivan', 3.2, 128, 'manuálna', 'diesel', 'tmavomodrá', 28),
('Nissan', 'NV3500 HD Passenger', 'Van/Minivan', 2.2, 96, 'automatická', 'benzín', 'sivá', 29),
('Nissan', 'NV3500 HD Passenger', 'Van/Minivan', 2.6, 140, 'automatická', 'LPG', 'èervená', 94),
('Nissan', 'NV3500 HD Passenger', 'Van/Minivan', 2, 237, 'manuálna', 'diesel', 'modrá', 76),
('Nissan', 'NV3500 HD Cargo', 'Van/Minivan', 2.4, 112, 'manuálna', 'benzín', 'žltá', 77),
('Nissan', 'NV3500 HD Cargo', 'Van/Minivan', 2.8, 188, 'automatická', 'benzín', 'èervená', 111),
('Nissan', 'NV3500 HD Cargo', 'Van/Minivan', 3.5, 204, 'manuálna', 'benzín', 'biela', 114),
('Nissan', 'NV3500 HD Cargo', 'Van/Minivan', 3.1, 103, 'manuálna', 'LPG', 'tyrkysová', 96),
('Nissan', 'NV3500 HD Cargo', 'Van/Minivan', 2.4, 125, 'automatická', 'benzín', 'strieborná', 51),
('Nissan', 'NV2500 HD Cargo', 'Van/Minivan', 3, 84, 'manuálna', 'benzín', 'biela', 26),
('Nissan', 'NV2500 HD Cargo', 'Van/Minivan', 3.1, 221, 'manuálna', 'diesel', 'oranžová', 44),
('Nissan', 'NV2500 HD Cargo', 'Van/Minivan', 2.3, 194, 'automatická', 'LPG', 'karbónová', 118),
('Nissan', 'NV2500 HD Cargo', 'Van/Minivan', 3.3, 211, 'manuálna', 'benzín', 'strieborná', 76),
('Nissan', 'NV2500 HD Cargo', 'Van/Minivan', 2.6, 229, 'manuálna', 'LPG', 'oranžová', 117),
('Nissan', 'NV200 Taxi', 'Van/Minivan', 2.5, 90, 'manuálna', 'benzín', 'zelená', 37),
('Nissan', 'NV200 Taxi', 'Van/Minivan', 2.9, 89, 'manuálna', 'benzín', 'strieborná', 35),
('Nissan', 'NV200 Taxi', 'Van/Minivan', 3.1, 122, 'manuálna', 'LPG', 'èervená', 41),
('Nissan', 'NV200 Taxi', 'Van/Minivan', 3, 218, 'automatická', 'benzín', 'zelená', 50),
('Nissan', 'NV200 Taxi', 'Van/Minivan', 2.4, 133, 'manuálna', 'benzín', 'èervená', 49),
('Nissan', 'NV200', 'Van/Minivan', 3.5, 221, 'manuálna', 'LPG', 'bordová', 27),
('Nissan', 'NV200', 'Van/Minivan', 2.8, 255, 'manuálna', 'LPG', 'zelená', 107),
('Nissan', 'NV200', 'Van/Minivan', 3.5, 222, 'manuálna', 'LPG', 'karbónová', 50),
('Nissan', 'NV200', 'Van/Minivan', 2.5, 115, 'manuálna', 'benzín', 'èierna', 78),
('Nissan', 'NV200', 'Van/Minivan', 2.4, 229, 'manuálna', 'benzín', 'tmavomodrá', 86),
('Nissan', 'NV1500 Cargo', 'Van/Minivan', 3.1, 259, 'manuálna', 'benzín', 'modrá', 107),
('Nissan', 'NV1500 Cargo', 'Van/Minivan', 2.7, 198, 'manuálna', 'diesel', 'hnedá', 26),
('Nissan', 'NV1500 Cargo', 'Van/Minivan', 2.6, 243, 'automatická', 'diesel', 'èervená', 32),
('Nissan', 'NV1500 Cargo', 'Van/Minivan', 2.3, 213, 'manuálna', 'diesel', 'sivá', 71),
('Nissan', 'NV1500 Cargo', 'Van/Minivan', 2.3, 219, 'automatická', 'benzín', 'èervená', 71),
('Nissan', 'Murano', 'SUV', 3.5, 271, 'automatická', 'diesel', 'bordová', 96),
('Nissan', 'Murano', 'SUV', 3.3, 134, 'automatická', 'diesel', 'tmavomodrá', 99),
('Nissan', 'Murano', 'SUV', 2.9, 151, 'manuálna', 'benzín', 'oranžová', 92),
('Nissan', 'Murano', 'SUV', 3, 280, 'manuálna', 'benzín', 'biela', 69),
('Nissan', 'Murano', 'SUV', 3.2, 230, 'manuálna', 'benzín', 'bordová', 119),
('Nissan', 'Maxima', 'Sedan', 2, 240, 'manuálna', 'diesel', 'èierna', 29),
('Nissan', 'Maxima', 'Sedan', 3.3, 106, 'automatická', 'benzín', 'tyrkysová', 118),
('Nissan', 'Maxima', 'Sedan', 2.8, 263, 'manuálna', 'benzín', 'modrá', 58),
('Nissan', 'Maxima', 'Sedan', 3.1, 277, 'automatická', 'diesel', 'zlatá', 40),
('Nissan', 'Maxima', 'Sedan', 3.3, 265, 'automatická', 'diesel', 'zlatá', 107),
('Nissan', 'LEAF', 'Hatchback', 3.2, 82, 'manuálna', 'LPG', 'bronzová', 54),
('Nissan', 'LEAF', 'Hatchback', 2.9, 91, 'automatická', 'LPG', 'strieborná', 98),
('Nissan', 'LEAF', 'Hatchback', 2.3, 86, 'automatická', 'benzín', 'zelená', 29),
('Nissan', 'LEAF', 'Hatchback', 3.5, 181, 'manuálna', 'LPG', 'bordová', 72),
('Nissan', 'LEAF', 'Hatchback', 2.6, 80, 'automatická', 'diesel', 'zelená', 35),
('Nissan', 'King Cab', 'Pickup', 2.6, 158, 'automatická', 'diesel', 'zelená', 109),
('Nissan', 'King Cab', 'Pickup', 3.4, 219, 'automatická', 'LPG', 'sivá', 116),
('Nissan', 'King Cab', 'Pickup', 3, 201, 'automatická', 'LPG', 'èierna', 32),
('Nissan', 'King Cab', 'Pickup', 2.1, 217, 'manuálna', 'benzín', 'žltá', 58),
('Nissan', 'King Cab', 'Pickup', 2.3, 165, 'manuálna', 'LPG', 'zlatá', 112),
('Nissan', 'Kicks', 'SUV', 2.1, 173, 'manuálna', 'diesel', 'oranžová', 75),
('Nissan', 'Kicks', 'SUV', 3.4, 253, 'automatická', 'benzín', 'èierna', 115),
('Nissan', 'Kicks', 'SUV', 3.2, 155, 'manuálna', 'benzín', 'oranžová', 102),
('Nissan', 'Kicks', 'SUV', 2.9, 212, 'manuálna', 'LPG', 'èierna', 101),
('Nissan', 'Kicks', 'SUV', 2.6, 136, 'manuálna', 'diesel', 'zelená', 60),
('Nissan', 'JUKE', 'SUV', 3.4, 111, 'manuálna', 'LPG', 'tmavomodrá', 23),
('Nissan', 'JUKE', 'SUV', 3.4, 109, 'manuálna', 'diesel', 'bordová', 23),
('Nissan', 'JUKE', 'SUV', 3.5, 178, 'manuálna', 'diesel', 'tmavomodrá', 119),
('Nissan', 'JUKE', 'SUV', 3.1, 209, 'manuálna', 'benzín', 'tmavomodrá', 110),
('Nissan', 'JUKE', 'SUV', 2.3, 142, 'automatická', 'benzín', 'biela', 39),
('Nissan', 'GT-R', 'Coupe', 2.9, 270, 'manuálna', 'diesel', 'modrá', 52),
('Nissan', 'GT-R', 'Coupe', 2.5, 262, 'automatická', 'LPG', 'oranžová', 115),
('Nissan', 'GT-R', 'Coupe', 3.3, 184, 'manuálna', 'benzín', 'karbónová', 72),
('Nissan', 'GT-R', 'Coupe', 2.5, 198, 'manuálna', 'diesel', 'modrá', 104),
('Nissan', 'GT-R', 'Coupe', 2.5, 255, 'automatická', 'diesel', 'bordová', 54),
('Nissan', 'Frontier Regular Cab', 'Pickup', 2.1, 195, 'automatická', 'diesel', 'karbónová', 39),
('Nissan', 'Frontier Regular Cab', 'Pickup', 3.4, 87, 'manuálna', 'LPG', 'zlatá', 21),
('Nissan', 'Frontier Regular Cab', 'Pickup', 2.9, 93, 'automatická', 'benzín', 'žltá', 58),
('Nissan', 'Frontier Regular Cab', 'Pickup', 3.2, 99, 'manuálna', 'benzín', 'bordová', 64),
('Nissan', 'Frontier Regular Cab', 'Pickup', 2.9, 217, 'manuálna', 'diesel', 'zelená', 39),
('Nissan', 'Frontier King Cab', 'Pickup', 2.6, 119, 'manuálna', 'LPG', 'zlatá', 67),
('Nissan', 'Frontier King Cab', 'Pickup', 2.5, 227, 'automatická', 'diesel', 'žltá', 33),
('Nissan', 'Frontier King Cab', 'Pickup', 2.6, 124, 'automatická', 'LPG', 'zelená', 110),
('Nissan', 'Frontier King Cab', 'Pickup', 3.1, 219, 'manuálna', 'diesel', 'žltá', 40),
('Nissan', 'Frontier King Cab', 'Pickup', 3.3, 261, 'manuálna', 'benzín', 'bordová', 93),
('Nissan', 'Frontier Crew Cab', 'Pickup', 2.4, 244, 'automatická', 'diesel', 'tmavomodrá', 115),
('Nissan', 'Frontier Crew Cab', 'Pickup', 3.2, 83, 'automatická', 'diesel', 'èierna', 111),
('Nissan', 'Frontier Crew Cab', 'Pickup', 3.3, 153, 'automatická', 'benzín', 'èervená', 22),
('Nissan', 'Frontier Crew Cab', 'Pickup', 2, 208, 'manuálna', 'diesel', 'žltá', 114),
('Nissan', 'Frontier Crew Cab', 'Pickup', 2.1, 144, 'manuálna', 'LPG', 'modrá', 107),
('Nissan', 'cube', 'Kombi', 3, 147, 'automatická', 'diesel', 'strieborná', 80),
('Nissan', 'cube', 'Kombi', 2.2, 182, 'automatická', 'LPG', 'bronzová', 23),
('Nissan', 'cube', 'Kombi', 2.3, 178, 'manuálna', 'LPG', 'modrá', 23),
('Nissan', 'cube', 'Kombi', 3.6, 237, 'manuálna', 'LPG', 'biela', 26),
('Nissan', 'cube', 'Kombi', 2.9, 250, 'manuálna', 'benzín', 'strieborná', 25),
('Nissan', 'Armada', 'SUV', 2.6, 250, 'manuálna', 'diesel', 'biela', 67),
('Nissan', 'Armada', 'SUV', 2.2, 86, 'automatická', 'diesel', 'hnedá', 30),
('Nissan', 'Armada', 'SUV', 2.9, 221, 'automatická', 'LPG', 'karbónová', 45),
('Nissan', 'Armada', 'SUV', 2.5, 253, 'manuálna', 'LPG', 'sivá', 72),
('Nissan', 'Armada', 'SUV', 2.1, 110, 'manuálna', 'LPG', 'tyrkysová', 100),
('Nissan', 'Altima', 'Sedan', 3.6, 245, 'manuálna', 'benzín', 'èervená', 72),
('Nissan', 'Altima', 'Sedan', 2, 112, 'manuálna', 'LPG', 'biela', 77),
('Nissan', 'Altima', 'Sedan', 2.3, 105, 'automatická', 'diesel', 'bordová', 67),
('Nissan', 'Altima', 'Sedan', 3.3, 126, 'manuálna', 'benzín', 'bordová', 94),
('Nissan', 'Altima', 'Sedan', 3.2, 273, 'manuálna', 'LPG', 'bronzová', 29),
('Nissan', '370Z', 'Coupe', 3.1, 227, 'manuálna', 'benzín', 'zlatá', 95),
('Nissan', '370Z', 'Coupe', 3.5, 175, 'automatická', 'benzín', 'zlatá', 61),
('Nissan', '370Z', 'Coupe', 3.3, 132, 'automatická', 'benzín', 'oranžová', 42),
('Nissan', '370Z', 'Coupe', 2.4, 204, 'automatická', 'benzín', 'zlatá', 35),
('Nissan', '370Z', 'Coupe', 3.6, 169, 'automatická', 'diesel', 'sivá', 96),
('Nissan', '350Z', 'Coupe', 3.3, 214, 'manuálna', 'benzín', 'biela', 45),
('Nissan', '350Z', 'Coupe', 3, 107, 'manuálna', 'diesel', 'sivá', 45),
('Nissan', '350Z', 'Coupe', 2.8, 98, 'manuálna', 'LPG', 'tyrkysová', 120),
('Nissan', '350Z', 'Coupe', 2.4, 253, 'manuálna', 'benzín', 'zlatá', 51),
('Nissan', '350Z', 'Coupe', 2.4, 280, 'manuálna', 'benzín', 'zelená', 71),
('Nissan', '300ZX', 'Hatchback', 3, 231, 'automatická', 'diesel', 'bordová', 98),
('Nissan', '300ZX', 'Hatchback', 3.5, 195, 'manuálna', 'LPG', 'èervená', 110),
('Nissan', '300ZX', 'Hatchback', 2.4, 131, 'manuálna', 'benzín', 'karbónová', 68),
('Nissan', '300ZX', 'Hatchback', 3.2, 119, 'automatická', 'diesel', 'oranžová', 40),
('Nissan', '300ZX', 'Hatchback', 3.6, 258, 'automatická', 'diesel', 'zlatá', 91),
('Nissan', '240SX', 'Hatchback', 2.2, 135, 'manuálna', 'LPG', 'žltá', 65),
('Nissan', '240SX', 'Hatchback', 2.9, 174, 'manuálna', 'diesel', 'oranžová', 25),
('Nissan', '240SX', 'Hatchback', 3.4, 158, 'automatická', 'LPG', 'bronzová', 51),
('Nissan', '240SX', 'Hatchback', 3, 206, 'manuálna', 'diesel', 'tmavomodrá', 62),
('Nissan', '240SX', 'Hatchback', 2.1, 134, 'automatická', 'diesel', 'oranžová', 95),
('Nissan', '200SX', 'Coupe', 3.3, 277, 'automatická', 'benzín', 'èervená', 64),
('Nissan', '200SX', 'Coupe', 2, 263, 'automatická', 'benzín', 'hnedá', 89),
('Nissan', '200SX', 'Coupe', 3.2, 169, 'manuálna', 'diesel', 'bordová', 31),
('Nissan', '200SX', 'Coupe', 3.5, 248, 'automatická', 'LPG', 'žltá', 60),
('Nissan', '200SX', 'Coupe', 3.4, 173, 'automatická', 'LPG', 'tmavomodrá', 50),
('Mitsubishi', 'Raider Extended Cab', 'Pickup', 2.8, 183, 'automatická', 'diesel', 'sivá', 51),
('Mitsubishi', 'Raider Extended Cab', 'Pickup', 2.3, 207, 'automatická', 'LPG', 'zelená', 91),
('Mitsubishi', 'Raider Extended Cab', 'Pickup', 3.3, 198, 'automatická', 'benzín', 'èierna', 117),
('Mitsubishi', 'Raider Extended Cab', 'Pickup', 2.6, 199, 'automatická', 'benzín', 'tyrkysová', 91),
('Mitsubishi', 'Raider Extended Cab', 'Pickup', 2.1, 118, 'automatická', 'benzín', 'zelená', 94),
('Mitsubishi', 'Raider Double Cab', 'Pickup', 3.1, 266, 'automatická', 'benzín', 'oranžová', 57),
('Mitsubishi', 'Raider Double Cab', 'Pickup', 2.9, 249, 'automatická', 'LPG', 'èierna', 64),
('Mitsubishi', 'Raider Double Cab', 'Pickup', 2.9, 170, 'automatická', 'LPG', 'tmavomodrá', 114),
('Mitsubishi', 'Raider Double Cab', 'Pickup', 2.5, 104, 'manuálna', 'LPG', 'sivá', 73),
('Mitsubishi', 'Raider Double Cab', 'Pickup', 2.9, 263, 'manuálna', 'benzín', 'èierna', 108),
('Mitsubishi', 'Precis', 'Hatchback', 2.8, 211, 'automatická', 'diesel', 'sivá', 73),
('Mitsubishi', 'Precis', 'Hatchback', 2.4, 274, 'automatická', 'LPG', 'zelená', 72),
('Mitsubishi', 'Precis', 'Hatchback', 2.3, 156, 'automatická', 'benzín', 'modrá', 31),
('Mitsubishi', 'Precis', 'Hatchback', 3.2, 248, 'automatická', 'benzín', 'oranžová', 22),
('Mitsubishi', 'Precis', 'Hatchback', 2.3, 196, 'manuálna', 'diesel', 'bronzová', 66),
('Mitsubishi', 'Outlander Sport', 'SUV', 3.2, 88, 'automatická', 'benzín', 'èervená', 75),
('Mitsubishi', 'Outlander Sport', 'SUV', 2.2, 205, 'automatická', 'LPG', 'tyrkysová', 81),
('Mitsubishi', 'Outlander Sport', 'SUV', 2.2, 235, 'manuálna', 'benzín', 'tyrkysová', 36),
('Mitsubishi', 'Outlander Sport', 'SUV', 3.5, 191, 'automatická', 'LPG', 'zlatá', 112),
('Mitsubishi', 'Outlander Sport', 'SUV', 2, 106, 'manuálna', 'diesel', 'modrá', 37),
('Mitsubishi', 'Outlander PHEV', 'SUV', 2.5, 171, 'manuálna', 'LPG', 'hnedá', 107),
('Mitsubishi', 'Outlander PHEV', 'SUV', 2.1, 134, 'manuálna', 'benzín', 'hnedá', 95),
('Mitsubishi', 'Outlander PHEV', 'SUV', 3.5, 210, 'manuálna', 'LPG', 'sivá', 23),
('Mitsubishi', 'Outlander PHEV', 'SUV', 3.3, 261, 'manuálna', 'LPG', 'sivá', 120),
('Mitsubishi', 'Outlander PHEV', 'SUV', 3, 249, 'automatická', 'diesel', 'zelená', 58),
('Mitsubishi', 'Outlander', 'SUV', 2.4, 186, 'automatická', 'benzín', 'biela', 111),
('Mitsubishi', 'Outlander', 'SUV', 3.1, 166, 'automatická', 'benzín', 'strieborná', 72),
('Mitsubishi', 'Outlander', 'SUV', 2.2, 151, 'manuálna', 'benzín', 'zlatá', 114),
('Mitsubishi', 'Outlander', 'SUV', 2.1, 138, 'automatická', 'benzín', 'oranžová', 28),
('Mitsubishi', 'Outlander', 'SUV', 2.9, 122, 'automatická', 'benzín', 'èierna', 41),
('Mitsubishi', 'Montero Sport', 'SUV', 3, 278, 'automatická', 'LPG', 'sivá', 118),
('Mitsubishi', 'Montero Sport', 'SUV', 2.8, 125, 'automatická', 'LPG', 'hnedá', 100),
('Mitsubishi', 'Montero Sport', 'SUV', 3.3, 190, 'manuálna', 'diesel', 'biela', 36),
('Mitsubishi', 'Montero Sport', 'SUV', 3.4, 193, 'automatická', 'LPG', 'biela', 116),
('Mitsubishi', 'Montero Sport', 'SUV', 2.6, 210, 'automatická', 'LPG', 'tmavomodrá', 35),
('Mitsubishi', 'Montero', 'SUV', 3, 210, 'manuálna', 'LPG', 'hnedá', 62),
('Mitsubishi', 'Montero', 'SUV', 2.9, 163, 'automatická', 'LPG', 'zelená', 56),
('Mitsubishi', 'Montero', 'SUV', 2.4, 138, 'automatická', 'LPG', 'modrá', 105),
('Mitsubishi', 'Montero', 'SUV', 3.5, 262, 'manuálna', 'LPG', 'karbónová', 53),
